,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,HasName,AdoptionSpeed
6101,2,2,266,264,2,2,5,7,2,2,2,2,2,1,1,20,41326,0,4,1,1
6102,1,12,141,307,2,2,5,7,1,3,1,1,1,1,1,0,41326,0,4,1,2
6103,2,2,265,0,2,1,4,7,2,2,2,2,2,1,2,0,41326,0,5,1,1
6104,2,24,264,0,3,1,2,7,3,3,2,1,2,1,2,0,41401,0,6,1,4
6105,2,3,299,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,0,14,1,2
6106,1,13,307,0,2,1,0,0,3,1,1,1,3,1,1,0,41401,0,3,0,2
6107,1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,3,1,1
6108,2,2,265,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,2,1,1
6109,1,7,128,307,2,2,5,0,2,1,1,1,1,1,1,0,41401,0,9,1,2
6110,1,16,307,0,1,2,7,0,2,1,1,2,2,1,1,0,41327,0,3,1,3
6111,2,2,292,0,1,2,5,0,2,2,2,1,2,1,1,50,41326,2,6,1,2
6112,1,48,205,179,1,7,0,0,1,1,1,1,2,1,1,0,41326,0,4,1,4
6113,1,14,213,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,2,1,3
6114,1,1,307,307,1,1,2,7,1,1,2,2,2,1,3,0,41326,0,5,0,4
6115,2,1,247,0,3,1,2,0,1,1,2,2,2,1,3,0,41326,0,4,1,3
6116,1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,20,41327,0,1,1,3
6117,1,3,307,307,3,1,0,0,1,1,1,1,2,1,2,0,41326,0,6,1,3
6118,1,2,307,0,2,5,7,0,2,2,2,1,2,1,1,0,41326,0,6,1,1
6119,1,4,307,0,2,4,7,0,2,1,1,1,3,1,1,0,41401,0,5,1,3
6120,2,2,266,0,2,2,5,7,2,1,2,1,2,1,1,20,41326,0,3,1,2
6121,2,2,266,0,2,4,5,0,1,1,2,2,2,1,1,0,41326,0,3,1,1
6122,1,16,307,0,2,1,2,7,2,1,1,1,1,1,1,0,41336,0,5,1,3
6123,1,12,78,0,1,1,2,0,3,1,1,1,2,1,1,0,41401,0,1,1,0
6124,1,8,307,0,2,2,0,0,1,1,2,1,2,1,1,0,41401,0,2,1,3
6125,1,24,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41401,0,1,1,3
6126,2,1,265,0,1,7,0,0,2,2,2,1,2,1,1,0,41326,0,2,1,1
6127,1,1,307,0,2,1,2,0,2,2,3,3,2,1,1,0,41326,0,1,1,3
6128,2,2,266,0,3,1,6,7,2,1,2,1,2,1,2,9,41326,0,6,1,2
6129,1,12,178,307,1,4,0,0,1,2,3,3,3,1,1,0,41401,0,2,1,1
6130,1,3,307,0,3,2,0,0,2,1,2,2,2,1,2,0,41326,0,4,1,4
6131,1,3,218,0,2,2,7,0,2,1,2,1,2,1,1,0,41326,0,2,1,1
6132,2,0,243,0,3,2,0,0,1,1,2,2,2,1,3,0,41326,0,1,0,1
6133,2,1,266,0,1,1,6,7,2,1,2,2,2,1,2,0,41326,0,4,1,2
6134,2,5,289,303,2,3,6,7,2,1,1,1,2,1,1,0,41326,1,6,1,2
6135,2,2,266,0,2,1,0,0,1,1,2,1,2,1,1,0,41326,0,4,1,1
6136,2,4,264,0,3,1,3,7,2,3,2,2,2,1,3,0,41326,0,5,1,1
6137,2,6,264,0,1,1,0,0,2,2,2,1,2,1,1,0,41326,0,5,1,3
6138,2,1,266,292,1,1,7,0,1,1,2,2,2,1,1,0,41326,0,2,1,2
6139,2,3,266,0,1,1,3,7,2,1,2,1,2,1,4,0,41326,0,15,1,2
6140,1,3,307,187,2,2,5,0,3,1,1,1,2,1,1,0,41326,3,15,1,2
6141,1,2,307,307,2,2,0,0,1,1,3,3,3,1,1,0,41326,0,2,1,4
6142,2,12,264,0,2,1,2,3,2,3,1,1,1,1,1,0,41326,0,5,1,1
6143,2,2,266,0,3,6,7,0,2,1,1,1,2,1,3,0,41326,0,3,1,0
6144,2,1,243,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,2,1,2
6145,2,0,292,0,3,1,5,7,2,2,2,2,2,1,5,0,41326,0,5,1,4
6146,1,3,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,2,1,2
6147,2,14,266,0,2,2,3,7,2,1,3,1,1,1,1,0,41401,0,2,1,2
6148,2,1,265,0,3,4,6,7,2,2,2,2,2,1,3,0,41401,0,5,0,2
6149,2,3,266,266,2,1,4,7,2,1,1,1,2,1,2,0,41326,0,3,1,1
6150,1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41401,0,7,1,3
6151,1,3,307,0,2,1,2,0,2,1,3,3,3,1,1,0,41326,0,6,1,2
6152,1,6,307,189,1,2,3,0,2,2,1,1,1,1,1,0,41401,0,3,1,3
6153,2,2,266,0,3,1,2,6,1,2,2,2,2,1,3,30,41326,0,4,1,4
6154,2,4,265,266,2,1,0,0,2,2,2,1,2,1,1,0,41326,0,2,1,2
6155,1,1,307,307,1,2,7,0,2,2,2,2,2,1,1,0,41401,0,3,0,1
6156,1,24,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41401,0,0,1,4
6157,1,48,109,0,2,3,5,0,3,3,1,1,2,1,2,0,41401,0,3,0,3
6158,1,3,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,5,1,3
6159,1,1,218,307,2,1,0,0,2,3,2,1,2,1,1,0,41401,0,6,1,1
6160,2,2,266,0,3,1,6,7,1,1,2,2,3,1,6,0,41326,0,1,0,4
6161,2,5,266,0,3,1,7,0,1,1,2,1,2,1,4,0,41401,0,3,1,4
6162,2,2,265,0,2,1,5,7,2,2,2,2,2,1,1,0,41326,0,2,1,1
6163,2,4,295,0,2,1,4,5,2,1,2,2,2,2,1,0,41326,0,3,1,4
6164,2,2,265,0,1,1,2,5,2,2,2,1,2,1,1,0,41327,0,4,1,3
6165,1,5,307,213,2,1,2,0,2,3,1,1,1,1,1,0,41326,0,5,1,2
6166,1,22,109,0,1,3,0,0,3,3,1,1,2,1,1,0,41326,0,1,1,4
6167,2,2,265,0,3,1,3,7,1,2,2,2,2,1,3,0,41335,0,5,1,1
6168,1,4,307,0,2,1,4,0,2,2,1,1,2,1,1,0,41326,0,2,1,3
6169,1,11,307,103,1,1,2,0,2,2,3,3,3,1,1,0,41326,0,4,1,2
6170,2,60,265,265,2,1,4,0,2,2,1,1,1,1,2,0,41326,0,2,0,2
6171,1,7,218,0,2,1,0,0,3,3,1,1,1,1,1,0,41401,0,1,1,4
6172,1,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,5,1,1
6173,2,24,285,0,2,1,7,0,2,3,3,3,3,1,1,160,41335,0,0,1,4
6174,2,1,266,0,1,5,0,0,2,1,2,2,2,1,3,0,41326,0,5,1,4
6175,2,1,265,264,3,2,3,0,2,2,2,2,2,1,2,0,41326,0,3,1,3
6176,1,24,307,0,2,2,7,0,2,2,1,1,1,1,1,0,41326,0,5,1,2
6177,1,7,307,75,2,2,0,0,1,1,1,1,1,1,1,1,41326,0,4,1,2
6178,1,2,307,0,1,1,7,0,2,2,1,1,2,1,1,0,41401,0,3,1,3
6179,2,12,266,266,1,2,0,0,2,1,2,1,2,1,1,0,41327,0,3,1,4
6180,2,24,266,0,2,1,6,7,2,1,1,1,1,1,1,0,41326,0,17,1,3
6181,2,6,266,0,2,2,6,7,2,1,2,2,2,1,1,0,41326,0,1,0,3
6182,1,3,141,78,1,1,5,7,2,1,3,3,3,1,1,0,41327,0,2,1,2
6183,2,2,292,292,2,7,0,0,1,1,3,3,3,1,1,50,41401,0,5,1,1
6184,1,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41327,0,5,1,4
6185,1,2,307,0,3,1,2,0,2,1,2,1,2,1,5,0,41326,0,5,1,4
6186,1,2,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,0,3,1,2
6187,1,3,152,0,2,2,0,0,1,1,1,1,2,1,1,220,41326,0,2,1,1
6188,2,2,266,0,1,1,7,0,1,1,3,3,2,1,1,0,41326,0,2,1,2
6189,1,2,213,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,4,1,2
6190,1,2,189,307,1,1,2,0,2,2,2,1,2,1,1,150,41401,0,11,1,1
6191,1,1,307,0,3,1,2,7,2,2,2,2,2,1,8,0,41330,0,28,1,1
6192,2,2,266,0,2,4,6,7,2,2,2,2,2,1,1,0,41326,0,2,1,3
6193,1,2,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41326,0,4,1,2
6194,1,15,147,0,2,7,0,0,1,2,1,1,1,1,1,0,41326,0,2,1,3
6195,1,25,218,205,2,3,5,7,2,3,1,1,1,1,1,0,41326,0,1,1,2
6196,2,1,299,266,2,1,2,7,2,2,2,2,2,1,1,0,41326,0,2,1,1
6197,1,1,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,0,2,1,1
6198,1,4,307,0,1,1,2,3,3,2,1,1,1,1,3,0,41401,2,16,1,4
6199,2,12,285,0,2,5,6,7,2,3,2,2,2,1,1,0,41326,0,3,1,0
6200,2,1,292,266,2,2,5,0,2,1,2,2,2,1,1,0,41327,0,1,1,1
6201,1,2,307,0,1,7,0,0,2,1,2,2,2,1,1,20,41327,0,1,1,1
6202,1,24,218,0,1,7,0,0,2,2,3,3,3,1,1,100,41327,0,3,1,3
6203,1,4,103,307,1,1,0,0,2,1,1,1,2,1,1,200,41326,0,7,1,3
6204,1,2,307,0,2,1,2,7,2,1,2,2,2,1,1,20,41327,0,1,1,3
6205,1,2,307,0,2,1,2,7,2,1,2,1,2,1,1,0,41326,3,5,1,1
6206,2,1,243,0,2,2,3,4,1,1,2,2,2,2,1,0,41401,0,3,1,4
6207,2,0,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,0,3,1,2
6208,1,1,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41327,0,4,1,1
6209,2,5,251,0,1,1,7,0,2,1,2,2,3,1,1,0,41325,0,1,1,3
6210,1,96,205,0,2,5,0,0,2,2,1,1,1,1,1,0,41401,0,4,1,4
6211,2,2,265,0,3,1,2,7,1,2,2,2,2,1,5,0,41326,0,1,1,2
6212,1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41327,0,1,1,2
6213,2,6,254,0,2,1,2,4,2,1,1,1,1,1,1,0,41401,0,5,1,4
6214,2,2,299,266,2,1,6,0,1,1,1,1,2,1,1,0,41327,1,5,1,1
6215,2,3,265,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,0,5,1,1
6216,1,2,307,307,1,1,2,0,2,1,1,1,2,1,2,0,41326,0,3,1,3
6217,2,6,266,0,2,1,2,0,2,1,2,2,2,1,1,30,41401,0,1,1,4
6218,1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,5,1,2
6219,1,2,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,0,1,1,1
6220,1,24,307,0,1,2,7,0,2,2,1,1,1,1,1,50,41327,0,5,1,4
6221,1,36,182,173,1,2,7,0,3,1,1,1,1,2,1,0,41401,0,1,1,4
6222,2,3,265,0,1,1,6,7,2,2,2,1,2,1,1,0,41401,1,7,1,3
6223,1,72,150,307,1,1,2,0,3,1,1,1,1,1,1,0,41401,0,5,1,4
6224,2,1,265,0,2,1,2,4,2,2,2,2,2,1,1,0,41326,0,1,0,4
6225,2,7,266,0,2,7,0,0,1,1,1,1,1,1,1,0,41335,0,3,1,3
6226,1,0,5,0,2,1,2,0,1,1,2,2,2,2,1,0,41401,0,2,1,1
6227,1,1,307,0,2,1,2,7,1,2,2,2,2,1,1,0,41326,0,15,1,0
6228,1,12,76,307,1,1,7,0,1,1,3,3,1,1,1,0,41401,0,2,1,4
6229,2,24,266,0,2,6,0,0,1,1,1,1,3,1,1,0,41401,0,3,1,3
6230,2,3,292,0,1,1,7,0,2,1,2,1,1,1,1,0,41401,0,9,1,3
6231,2,5,266,266,1,1,2,5,1,1,2,2,2,1,2,50,41401,0,4,1,4
6232,2,3,266,265,2,1,7,0,2,1,3,3,3,1,1,0,41326,0,1,1,2
6233,2,3,292,271,2,5,0,0,1,1,2,1,2,1,1,0,41401,0,3,1,2
6234,1,1,307,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,0,1,1,2
6235,2,1,266,306,3,1,7,0,2,1,2,1,2,1,2,0,41401,0,4,1,2
6236,1,1,39,0,2,1,7,0,2,2,2,2,2,1,1,200,41335,0,5,1,2
6237,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,1,1,2
6238,2,5,265,0,1,1,3,6,1,2,2,3,2,1,1,0,41401,0,10,1,2
6239,1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,0,5,1,4
6240,1,1,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41324,0,1,0,4
6241,2,5,265,0,3,4,6,7,2,2,2,2,2,1,2,0,41326,0,7,1,4
6242,1,5,218,307,2,7,0,0,2,2,1,3,2,1,1,0,41326,0,2,1,3
6243,1,8,128,0,2,2,7,0,1,1,1,1,2,1,1,0,41401,0,2,1,3
6244,2,6,266,0,2,3,4,0,1,2,3,3,3,1,1,1,41401,0,1,1,4
6245,2,12,266,0,1,7,0,0,2,1,1,1,3,1,1,0,41326,0,1,1,3
6246,2,5,254,0,2,1,2,7,1,1,1,1,1,1,1,200,41336,0,6,1,4
6247,1,12,182,307,2,5,0,0,1,1,1,1,1,1,1,0,41326,0,3,1,2
6248,1,2,307,0,2,5,0,0,2,1,2,2,2,1,2,0,41326,0,4,1,0
6249,2,2,266,0,1,1,2,5,1,1,1,1,2,1,2,0,41326,0,2,1,1
6250,1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41401,0,2,1,2
6251,1,17,195,0,2,6,0,0,1,2,3,1,1,1,1,0,41326,0,4,1,3
6252,2,1,299,0,3,1,2,7,1,1,2,2,2,1,4,0,41326,0,2,1,1
6253,1,10,20,0,2,1,2,7,2,1,1,1,3,1,1,0,41401,0,4,1,0
6254,2,8,265,0,3,2,5,6,3,2,1,1,2,1,2,100,41327,0,3,1,1
6255,1,10,307,307,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,13,1,3
6256,2,3,266,0,2,1,2,7,2,1,2,2,2,1,1,15,41326,0,2,1,2
6257,1,2,307,307,1,2,7,0,2,2,2,2,2,1,2,0,41326,0,4,1,1
6258,2,2,243,0,2,6,0,0,2,1,2,2,2,1,1,20,41326,0,1,1,2
6259,2,4,266,0,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,2,1,4
6260,2,6,265,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,0,3,1,0
6261,2,20,304,271,1,2,5,0,3,3,1,1,1,1,1,100,41336,0,2,1,4
6262,1,4,141,0,2,1,0,0,2,1,2,1,2,1,4,0,41326,0,2,1,4
6263,2,24,266,0,2,1,2,5,2,1,2,2,2,1,1,0,41401,0,1,1,3
6264,1,117,205,0,2,1,2,7,2,2,1,1,1,1,1,0,41327,0,3,1,1
6265,2,5,266,0,1,7,0,0,2,1,2,1,2,1,1,0,41326,0,1,1,2
6266,2,2,242,0,1,6,7,0,2,3,1,1,2,1,1,400,41326,0,10,1,3
6267,1,2,307,0,2,2,0,0,2,2,1,2,2,1,1,40,41327,0,1,1,1
6268,2,24,265,265,3,2,4,7,2,2,1,3,3,1,6,0,41326,0,5,0,2
6269,1,2,307,0,3,1,5,7,2,1,2,1,2,1,3,0,41330,0,2,1,3
6270,1,1,307,0,2,2,7,0,1,1,2,2,2,1,1,0,41401,0,3,1,4
6271,2,6,299,0,2,6,0,0,2,1,2,2,2,1,1,50,41326,0,4,1,2
6272,2,2,299,0,2,2,5,0,2,2,2,2,2,1,1,100,41326,0,2,1,1
6273,1,4,307,0,1,5,7,0,2,2,1,1,2,1,1,0,41326,0,2,1,1
6274,1,2,60,152,3,2,0,0,1,1,1,1,2,1,2,0,41327,0,5,0,1
6275,1,4,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41327,0,1,1,4
6276,2,2,305,266,1,7,0,0,1,1,2,2,2,1,1,50,41326,0,2,1,4
6277,1,3,307,0,1,1,0,0,2,2,3,3,2,1,1,0,41326,0,6,1,2
6278,1,4,218,2,2,1,2,7,2,1,2,1,2,1,1,0,41326,0,5,1,1
6279,1,2,307,0,2,2,0,0,3,2,1,1,2,1,1,0,41326,0,11,1,3
6280,2,24,266,266,2,6,0,0,2,1,1,1,1,1,1,0,41326,0,3,1,4
6281,2,12,265,0,2,1,4,7,2,2,1,1,1,1,1,0,41401,0,2,1,2
6282,1,1,141,307,2,2,0,0,2,2,1,1,2,1,1,0,41327,0,5,1,3
6283,1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,20,41327,0,1,1,3
6284,2,10,266,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,1,1,4
6285,2,1,264,306,2,1,7,0,2,3,1,1,2,1,1,0,41326,1,10,1,2
6286,2,3,266,0,2,2,7,0,1,1,2,1,2,1,1,0,41326,0,2,1,4
6287,2,2,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,0,4,1,4
6288,2,3,266,0,2,3,4,7,2,1,2,2,2,1,1,10,41361,0,5,1,3
6289,2,1,265,266,3,2,3,0,2,1,2,2,2,1,3,0,41326,0,0,1,4
6290,2,1,265,0,2,1,6,7,1,1,2,2,2,1,1,0,41401,0,11,1,3
6291,1,3,307,0,3,1,2,0,1,1,2,2,2,1,14,0,41401,0,0,1,4
6292,1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,20,41327,0,1,1,2
6293,1,3,307,0,1,1,2,7,2,2,2,1,2,1,2,0,41325,0,3,1,2
6294,1,4,307,0,2,2,0,0,1,1,1,1,3,1,2,0,41326,0,4,0,2
6295,2,2,273,0,2,1,3,7,1,1,2,1,2,2,3,0,41401,0,1,1,1
6296,1,1,109,141,3,1,2,7,2,2,1,1,2,1,7,200,41326,0,11,1,4
6297,1,2,307,0,1,1,2,7,1,2,1,1,2,1,1,0,41326,0,5,1,1
6298,1,2,307,75,2,1,2,0,2,1,1,1,2,1,1,0,41327,0,6,1,3
6299,2,4,292,266,3,4,5,6,2,2,1,1,2,1,2,0,41327,0,4,1,3
6300,1,9,307,0,2,5,0,0,2,1,2,1,1,1,1,0,41401,0,4,1,2
6301,1,24,307,0,1,3,4,5,1,1,3,3,2,1,1,0,41401,0,5,1,3
6302,2,10,265,0,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,5,1,2
6303,1,1,18,307,1,1,0,0,2,2,2,1,2,1,1,0,41326,0,3,1,2
6304,2,18,266,0,2,7,0,0,2,1,2,2,2,1,1,0,41326,0,3,1,2
6305,2,20,276,247,1,1,6,0,3,2,2,2,1,1,1,10,41326,0,2,1,1
6306,2,3,285,276,1,6,0,0,2,2,1,1,2,1,1,700,41327,0,6,1,2
6307,1,2,307,0,3,2,7,0,2,1,1,1,2,1,2,0,41330,1,10,1,3
6308,2,6,266,0,2,1,6,7,2,1,2,1,1,1,1,0,41326,0,5,0,2
6309,1,0,307,0,3,1,6,7,2,1,2,2,2,1,5,0,41326,0,5,1,2
6310,2,14,285,0,2,6,0,0,2,2,1,1,2,1,1,0,41345,0,9,1,0
6311,1,2,109,213,2,4,0,0,2,2,2,1,1,1,1,150,41401,0,5,1,2
6312,1,1,307,307,2,1,2,0,2,2,2,2,2,1,2,0,41326,0,4,1,2
6313,2,2,265,0,1,2,6,0,3,2,2,2,2,1,1,0,41326,0,5,1,2
6314,2,16,266,0,1,1,2,6,3,2,1,1,2,1,1,0,41401,0,11,1,2
6315,2,24,264,0,2,1,4,5,2,3,1,1,2,1,1,0,41326,0,5,1,1
6316,2,12,265,0,1,7,0,0,2,2,2,2,2,1,1,0,41326,0,1,1,2
6317,1,1,307,307,3,1,2,7,2,2,2,2,2,1,3,0,41401,0,1,0,4
6318,1,2,189,307,1,1,2,7,2,1,1,1,3,1,1,0,41401,0,2,1,0
6319,1,5,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41401,0,2,1,3
6320,1,4,307,0,2,7,0,0,1,1,2,2,2,1,1,20,41327,0,1,1,4
6321,1,1,307,0,1,1,3,7,2,1,1,1,2,1,1,0,41326,0,6,1,1
6322,1,3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,5,1,3
6323,1,24,307,0,2,5,0,0,2,3,3,3,3,1,1,0,41336,0,1,1,1
6324,1,24,307,0,1,1,0,0,2,1,1,1,1,1,1,0,41401,0,2,1,2
6325,1,2,117,0,3,1,0,0,2,1,2,2,2,1,2,0,41326,0,2,1,2
6326,1,3,307,103,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,5,1,2
6327,2,4,266,0,2,1,3,7,1,1,2,2,2,1,1,0,41401,0,5,1,4
6328,2,12,266,0,2,1,0,0,1,1,1,1,1,1,1,100,41401,0,3,1,4
6329,1,4,307,141,1,5,7,0,3,1,1,1,2,1,1,0,41326,4,21,1,3
6330,1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,1,1,1
6331,2,4,266,266,1,6,0,0,2,1,2,1,2,1,1,0,41326,0,5,1,4
6332,1,24,307,0,2,5,0,0,2,2,1,1,1,1,20,0,41332,0,1,1,4
6333,2,1,266,0,1,1,6,7,2,1,2,1,2,1,1,0,41326,0,3,1,2
6334,2,1,283,0,1,5,0,0,1,1,2,2,2,1,1,0,41326,0,1,0,4
6335,1,6,307,307,2,2,4,0,2,2,1,1,2,1,1,0,41326,0,3,1,4
6336,2,2,266,0,1,6,7,0,3,1,2,1,2,1,1,0,41401,0,5,1,2
6337,2,2,266,0,2,1,6,7,2,1,3,1,3,1,1,0,41401,0,1,1,1
6338,1,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,41327,0,1,1,2
6339,1,3,307,0,1,1,2,7,2,1,2,1,3,1,3,0,41326,0,3,0,3
6340,1,2,31,189,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,1,1,1
6341,1,1,307,0,3,1,5,7,2,1,2,2,2,1,6,0,41326,0,5,1,2
6342,1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41401,0,10,1,1
6343,1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41401,0,1,1,3
6344,2,24,266,0,2,1,5,0,2,1,2,1,1,1,1,50,41401,0,2,1,3
6345,1,8,307,104,2,1,4,7,2,2,1,1,1,1,1,0,41330,0,5,1,4
6346,1,36,307,0,1,2,0,0,3,1,2,2,2,3,1,0,41326,0,2,1,4
6347,2,3,297,0,1,1,2,5,3,2,2,2,2,1,1,0,41325,0,4,1,4
6348,2,2,266,266,1,2,0,0,1,1,2,2,2,1,1,0,41326,0,5,1,1
6349,2,4,266,0,2,1,0,0,2,1,2,2,2,1,1,0,41325,0,6,1,2
6350,1,84,307,141,1,7,0,0,2,1,1,1,1,1,1,0,41326,0,6,1,4
6351,2,2,265,0,2,1,7,0,2,2,3,3,3,1,1,0,41326,0,1,1,1
6352,1,60,307,0,2,1,2,0,3,1,1,1,1,1,1,0,41327,0,5,1,3
6353,2,1,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,3,0,2
6354,2,5,265,0,1,4,7,0,2,2,1,1,2,1,1,0,41326,0,1,1,3
6355,1,42,179,307,1,5,0,0,1,2,1,1,1,1,1,200,41326,0,3,1,3
6356,2,5,266,0,2,2,6,7,1,1,1,1,1,1,1,70,41326,0,5,1,2
6357,2,84,266,0,1,1,2,7,3,1,2,1,1,2,1,200,41326,0,11,1,4
6358,1,72,307,0,2,4,5,0,2,2,1,1,1,1,1,0,41326,0,9,1,3
6359,2,1,266,266,3,1,6,7,2,1,2,1,3,1,5,0,41326,0,1,0,4
6360,2,1,266,0,2,1,5,6,2,2,1,2,2,2,1,0,41326,0,4,1,2
6361,1,48,189,0,1,1,2,0,3,1,1,1,3,1,1,0,41326,0,6,1,2
6362,2,18,265,0,1,6,7,0,3,2,2,2,1,1,1,0,41401,1,9,1,2
6363,2,3,265,0,1,5,6,7,2,2,2,2,2,1,1,0,41361,0,1,1,3
6364,2,5,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,1,1,2
6365,1,2,307,0,3,2,5,0,1,1,2,2,2,1,3,0,41326,0,1,1,4
6366,2,6,266,0,2,5,6,7,2,1,1,1,2,1,1,50,41401,0,3,1,4
6367,2,24,265,0,2,7,0,0,2,2,2,3,3,1,1,0,41324,0,1,1,4
6368,2,2,266,0,2,1,2,7,2,1,1,1,2,1,1,80,41401,0,2,1,2
6369,2,5,266,0,2,3,0,0,2,1,2,2,3,1,1,0,41326,0,3,1,1
6370,1,48,147,0,1,7,0,0,1,2,1,1,3,2,1,100,41327,0,1,1,4
6371,2,4,299,0,2,1,2,7,1,2,2,2,2,1,1,0,41326,0,4,1,4
6372,1,9,307,0,2,1,2,7,3,1,1,1,1,1,1,200,41326,0,3,1,4
6373,2,4,264,0,2,1,0,0,3,3,2,1,2,1,1,100,41401,0,4,1,1
6374,2,2,266,0,2,1,2,0,1,1,3,3,3,1,1,0,41326,0,2,1,2
6375,2,1,243,245,2,1,2,7,1,1,2,2,2,2,1,0,41326,0,4,0,3
6376,1,2,307,307,2,2,7,0,2,1,2,1,2,1,1,0,41326,0,6,1,2
6377,2,3,265,0,1,1,0,0,1,2,2,1,2,1,1,0,41326,0,2,1,2
6378,2,0,243,243,2,1,5,7,1,1,2,2,2,1,1,0,41326,0,4,1,4
6379,1,2,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,5,1,4
6380,1,4,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41330,0,1,1,2
6381,2,4,299,0,1,2,5,7,2,3,3,1,3,1,1,0,41326,0,1,1,0
6382,1,1,307,0,1,1,2,0,2,1,2,1,2,1,4,0,41326,0,4,1,2
6383,2,2,254,0,3,1,4,7,2,2,2,2,2,1,2,0,41326,0,5,1,1
6384,2,73,285,285,2,2,5,7,2,3,1,1,1,1,1,400,41326,0,3,1,3
6385,2,7,292,0,1,7,0,0,3,2,2,1,3,1,1,0,41326,0,1,1,4
6386,2,29,266,0,2,1,7,0,2,1,3,3,1,2,1,0,41342,0,1,1,4
6387,2,12,266,266,2,2,7,0,1,1,2,2,1,1,1,0,41326,0,7,1,4
6388,1,24,307,0,2,1,2,3,2,2,1,1,1,1,1,0,41326,0,2,1,4
6389,1,4,307,0,2,2,4,0,2,1,1,1,1,1,2,0,41401,0,1,1,2
6390,1,24,39,307,2,2,7,0,2,2,1,1,1,1,1,0,41332,0,1,1,3
6391,1,96,141,0,3,3,5,0,3,1,1,1,1,1,2,0,41326,0,7,1,3
6392,1,5,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,5,1,2
6393,2,1,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41401,0,4,0,1
6394,1,3,307,307,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,3,1,1
6395,1,6,307,0,2,1,0,0,2,1,1,2,2,1,2,50,41326,0,3,1,1
6396,2,3,299,0,3,4,6,7,2,1,3,3,3,1,4,0,41336,0,5,0,3
6397,1,36,152,0,2,1,2,0,2,1,3,3,3,1,1,0,41330,0,2,1,3
6398,1,1,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,2,1,1
6399,2,7,266,0,2,1,7,0,2,1,3,3,2,1,1,0,41326,0,3,1,1
6400,2,4,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,2,1,1
6401,2,8,266,0,3,3,0,0,2,1,3,3,3,1,2,0,41336,0,5,1,4
6402,2,7,292,0,1,3,0,0,2,1,1,1,3,1,1,0,41401,0,0,1,4
